990.205922,12094.629032,770089.000000,770443.000000,833490.000000,1.000000,0.785398
992.513874,11747.130512,773683.000000,774056.000000,833999.000000,1.000000,0.746583
995.387772,12073.463556,778170.000000,778576.000000,1123875.000000,1.000000,0.785398
997.038412,9487.836826,780753.000000,781025.000000,880221.000000,1.000000,1.560553
1049.439943,10155.259228,864978.000000,865351.000000,944170.000000,1.000000,1.466350
986.742259,10068.939423,764711.000000,765026.000000,826539.000000,1.000000,1.568936
1055.901870,10385.792237,875663.000000,876015.000000,1004299.000000,1.000000,1.535978
1048.032229,11661.845194,862659.000000,863695.000000,926173.000000,1.000000,1.569683
1122.486618,11315.247214,989583.000000,989994.000000,1059159.000000,1.000000,1.149586
1102.250303,10602.333434,954224.000000,954605.000000,1010299.000000,1.000000,1.451441
1013.442176,10134.721169,806655.000000,806966.000000,937528.000000,1.000000,1.543170
949.487991,9242.273334,708058.000000,708290.000000,799969.000000,1.000000,1.567811
1114.390830,11767.272647,975360.000000,976160.000000,1035279.000000,1.000000,1.553681
1019.431721,10490.845015,816218.000000,816825.000000,872144.000000,1.000000,1.522459
1015.472292,9728.086609,809890.000000,810123.000000,860428.000000,1.000000,1.324364
990.320354,10482.285707,770267.000000,770888.000000,844733.000000,1.000000,1.454588
1020.499032,9950.371927,817928.000000,818305.000000,948108.000000,1.000000,1.406201
1052.717291,10184.721169,870389.000000,870825.000000,928885.000000,1.000000,1.219660
